Tag Code,Event Type Name,Event File Name,Event Year YYYY,Event Date MMDDYYYY,InitDate,Init_year,init_day,event_year,event_day,deltaDays,Event Site Code Value,DetectionOrder,Event Capture Method Name,Event Capture Method Code,Event Species Code,Event Species Name,Event Length mm,mark.length,Event Weight g,Event Site RKM Value,Event Site RKM Total,Event Comment Value,Antenna ID,CTH Count
3DD.003E4610EC,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003E4610ED,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,90,90,,754.077,831,,NA,1
3DD.003E4610ED,Observation,CHL-2023-295-P-006.json,2023,10/23/2023,10/20/2023,2023,293,2023,296,3,CHL,,NA,NA,,Unknown,,90,,754.077.001,832,NA,81,1
3DD.003E4610ED,Observation,CHL-2023-295-P-006.json,2023,10/23/2023,10/20/2023,2023,293,2023,296,0,CHL,,NA,NA,,Unknown,,90,,754.077.001,832,NA,84,1
3DD.003E4610EE,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,76,76,,754.077,831,,NA,1
3DD.003E4610EE,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHL,,NA,NA,,Unknown,,76,,754.077.001,832,NA,86,1
3DD.003E4610EF,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,70,70,,754.077,831,,NA,1
3DD.003E4610EF,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHL,,NA,NA,,Unknown,,70,,754.077.001,832,NA,85,1
3DD.003E4610F1,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E4610F1,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHL,,NA,NA,,Unknown,,80,,754.077.001,832,NA,82,1
3DD.003E4610F1,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,0,CHL,,NA,NA,,Unknown,,80,,754.077.001,832,NA,84,1
3DD.003E4610F2,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,84,84,,754.077,831,,NA,1
3DD.003E4610F3,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003E4610F3,Observation,CHL-2024-067-P-006.json,2024,3/7/2024,10/20/2023,2024,293,2024,67,,CHL,,NA,NA,,Unknown,,,,,,NA,82,1
3DD.003E4610F3,Observation,CHL-2024-067-P-006.json,2024,3/7/2024,10/20/2023,2024,293,2024,67,,CHL,,NA,NA,,Unknown,,,,,,NA,85,1
3DD.003E4610F4,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,68,68,,754.077,831,,NA,1
3DD.003E4610F5,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,71,71,,754.077,831,,NA,1
3DD.003E4610F5,Observation,CHU-2023-304-P-004.json,2023,10/31/2023,10/20/2023,2023,293,2023,304,-2,CHU,,NA,NA,,Unknown,,71,,754.077.012,843,NA,91,1
3DD.003E4610F5,Observation,CHU-2023-304-P-004.json,2023,10/31/2023,10/20/2023,2023,293,2023,304,0,CHU,,NA,NA,,Unknown,,71,,754.077.012,843,NA,94,1
3DD.003E4610F5,Observation,CHL-2023-306-P-005.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHL,,NA,NA,,Unknown,,71,,754.077.001,832,NA,82,1
3DD.003E4610F5,Recapture,CSS-2023-307-112.xml,2023,11/3/2023,10/20/2023,2023,293,2023,307,-184,CHIWAT,,Screw Trap,SCREWT,1,Chinook,72,71,,754.077.002,833,P,NA,1
3DD.003E4610F5,Observation,LWB-2024-124-P-001.json,2024,5/5/2024,10/20/2023,2024,293,2024,126,,LWB,,NA,NA,,Unknown,,,,,,NA,2,1
3DD.003E4610F5,Observation,B2J-2024-144-P-015.json,2024,5/23/2024,10/20/2023,2024,293,2024,144,,B2J,,NA,NA,,Unknown,,,,,,NA,1,2
3DD.003E4610F5,Observation,B2J-2024-144-P-015.json,2024,5/23/2024,10/20/2023,2024,293,2024,144,,B2J,,NA,NA,,Unknown,,,,,,NA,2,1
3DD.003E4610F5,Observation,B2J-2024-144-P-015.json,2024,5/23/2024,10/20/2023,2024,293,2024,144,,B2J,,NA,NA,,Unknown,,,,,,NA,3,1
3DD.003E4610F5,Observation,B2J-2024-144-P-015.json,2024,5/23/2024,10/20/2023,2024,293,2024,144,,B2J,,NA,NA,,Unknown,,,,,,NA,4,1
3DD.003E4610F5,Observation,B2J-2024-144-P-015.json,2024,5/23/2024,10/20/2023,2024,293,2024,144,,B2J,,NA,NA,,Unknown,,,,,,NA,81,1
3DD.003E4610F5,Observation,B2J-2024-144-P-015.json,2024,5/23/2024,10/20/2023,2024,293,2024,144,,B2J,,NA,NA,,Unknown,,,,,,NA,82,1
3DD.003E4610F5,Observation,B2J-2024-144-P-015.json,2024,5/23/2024,10/20/2023,2024,293,2024,144,,B2J,,NA,NA,,Unknown,,,,,,NA,A1,1
3DD.003E4610F5,Observation,B2J-2024-144-P-015.json,2024,5/23/2024,10/20/2023,2024,293,2024,144,,B2J,,NA,NA,,Unknown,,,,,,NA,A2,1
3DD.003E4610F5,Observation,B2J-2024-144-P-015.json,2024,5/23/2024,10/20/2023,2024,293,2024,144,,B2J,,NA,NA,,Unknown,,,,,,NA,A3,1
3DD.003E4610F5,Observation,B2J-2024-144-P-015.json,2024,5/23/2024,10/20/2023,2024,293,2024,144,,B2J,,NA,NA,,Unknown,,,,,,NA,A4,1
3DD.003E4610F6,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,90,90,,754.077,831,,NA,1
3DD.003E4610F7,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E4610F7,Observation,CHU-2023-298-P-001.json,2023,10/25/2023,10/20/2023,2023,293,2023,298,-8,CHU,,NA,NA,,Unknown,,80,,754.077.012,843,NA,91,1
3DD.003E4610F7,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHL,,NA,NA,,Unknown,,80,,754.077.001,832,NA,81,1
3DD.003E4610F8,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E4610F8,Observation,CHL-2023-294-P-005.json,2023,10/21/2023,10/20/2023,2023,293,2023,294,1,CHL,,NA,NA,,Unknown,,80,,754.077.001,832,NA,82,1
3DD.003E4610F8,Observation,CHL-2023-294-P-005.json,2023,10/21/2023,10/20/2023,2023,293,2023,294,0,CHL,,NA,NA,,Unknown,,80,,754.077.001,832,NA,84,1
3DD.003E4610F9,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,76,76,,754.077,831,,NA,1
3DD.003E4610F9,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHL,,NA,NA,,Unknown,,76,,754.077.001,832,NA,85,1
3DD.003E4610F9,Observation,LWB-2024-106-P-001.json,2024,4/15/2024,10/20/2023,2024,293,2024,106,,LWB,,NA,NA,,Unknown,,,,,,NA,3,1
3DD.003E4610FA,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,79,79,,754.077,831,,NA,1
3DD.003E4610FA,Observation,CHL-2023-339-P-004.json,2023,12/5/2023,10/20/2023,2023,293,2023,339,46,CHL,,NA,NA,,Unknown,,79,,754.077.001,832,NA,84,1
3DD.003E4610FB,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003E4610FB,Observation,CHL-2023-298-P-005.json,2023,10/25/2023,10/20/2023,2023,293,2023,298,5,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,84,1
3DD.003E4610FC,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,,754.077,831,,NA,1
3DD.003E4610FC,Observation,CHU-2023-298-P-001.json,2023,10/25/2023,10/20/2023,2023,293,2023,298,-4,CHU,,NA,NA,,Unknown,,75,,754.077.012,843,NA,91,1
3DD.003E4610FC,Observation,CHL-2023-302-P-001.json,2023,10/29/2023,10/20/2023,2023,293,2023,302,9,CHL,,NA,NA,,Unknown,,75,,754.077.001,832,NA,82,1
3DD.003E4610FD,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,,754.077,831,,NA,1
3DD.003E4610FD,Observation,CHU-2023-295-P-005.json,2023,10/22/2023,10/20/2023,2023,293,2023,295,-11,CHU,,NA,NA,,Unknown,,75,,754.077.012,843,NA,91,1
3DD.003E4610FD,Observation,CHL-2023-306-P-005.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHL,,NA,NA,,Unknown,,75,,754.077.001,832,NA,81,1
3DD.003E4610FD,Observation,CHL-2023-306-P-005.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,0,CHL,,NA,NA,,Unknown,,75,,754.077.001,832,NA,82,1
3DD.003E4610FD,Observation,CHL-2023-306-P-005.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,0,CHL,,NA,NA,,Unknown,,75,,754.077.001,832,NA,84,1
3DD.003E4610FE,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,76,76,,754.077,831,,NA,1
3DD.003E4610FF,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003E461100,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,76,76,,754.077,831,,NA,1
3DD.003E461101,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,74,74,,754.077,831,,NA,1
3DD.003E461101,Observation,CHU-2023-295-P-005.json,2023,10/23/2023,10/20/2023,2023,293,2023,296,-1,CHU,,NA,NA,,Unknown,,74,,754.077.012,843,NA,91,1
3DD.003E461101,Observation,CHL-2023-297-P-005.json,2023,10/24/2023,10/20/2023,2023,293,2023,297,4,CHL,,NA,NA,,Unknown,,74,,754.077.001,832,NA,81,1
3DD.003E461101,Observation,CHL-2023-297-P-005.json,2023,10/24/2023,10/20/2023,2023,293,2023,297,0,CHL,,NA,NA,,Unknown,,74,,754.077.001,832,NA,84,1
3DD.003E461102,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,81,81,,754.077,831,,NA,1
3DD.003E461102,Observation,CHL-2023-300-P-002.json,2023,10/27/2023,10/20/2023,2023,293,2023,300,7,CHL,,NA,NA,,Unknown,,81,,754.077.001,832,NA,81,1
3DD.003E461103,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,,754.077,831,,NA,1
3DD.003E461104,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,77,77,,754.077,831,,NA,1
3DD.003E461104,Observation,CHU-2023-295-P-004.json,2023,10/22/2023,10/20/2023,2023,293,2023,295,-1,CHU,,NA,NA,,Unknown,,77,,754.077.012,843,NA,91,1
3DD.003E461104,Observation,CHU-2023-295-P-004.json,2023,10/22/2023,10/20/2023,2023,293,2023,295,0,CHU,,NA,NA,,Unknown,,77,,754.077.012,843,NA,95,1
3DD.003E461104,Observation,CHL-2023-295-P-006.json,2023,10/23/2023,10/20/2023,2023,293,2023,296,3,CHL,,NA,NA,,Unknown,,77,,754.077.001,832,NA,82,1
3DD.003E461104,Observation,CHL-2023-295-P-006.json,2023,10/23/2023,10/20/2023,2023,293,2023,296,0,CHL,,NA,NA,,Unknown,,77,,754.077.001,832,NA,84,1
3DD.003E461105,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,87,87,,754.077,831,,NA,1
3DD.003E461106,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003E461107,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,91,91,,754.077,831,,NA,1
3DD.003E461107,Observation,CHL-2023-311-P-006.json,2023,11/7/2023,10/20/2023,2023,293,2023,311,18,CHL,,NA,NA,,Unknown,,91,,754.077.001,832,NA,82,1
3DD.003E461107,Observation,CHL-2023-311-P-006.json,2023,11/7/2023,10/20/2023,2023,293,2023,311,0,CHL,,NA,NA,,Unknown,,91,,754.077.001,832,NA,84,1
3DD.003E461108,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E461109,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003E461109,Observation,CHU-2023-293-P-005.json,2023,10/20/2023,10/20/2023,2023,293,2023,293,-5,CHU,,NA,NA,,Unknown,,78,,754.077.012,843,NA,91,1
3DD.003E461109,Observation,CHL-2023-297-P-006.json,2023,10/25/2023,10/20/2023,2023,293,2023,298,5,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,84,1
3DD.003E46110B,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,89,89,,754.077,831,,NA,1
3DD.003E46110C,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003E46110C,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,82,1
3DD.003E46110C,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,0,CHL,,NA,NA,,Unknown,,78,,754.077.001,832,NA,85,1
3DD.003E46110D,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,76,76,,754.077,831,,NA,1
3DD.003E46110D,Observation,CHU-2023-295-P-005.json,2023,10/22/2023,10/20/2023,2023,293,2023,295,-2,CHU,,NA,NA,,Unknown,,76,,754.077.012,843,NA,91,1
3DD.003E46110D,Observation,CHL-2023-297-P-001.json,2023,10/24/2023,10/20/2023,2023,293,2023,297,4,CHL,,NA,NA,,Unknown,,76,,754.077.001,832,NA,81,1
3DD.003E46110D,Observation,CHL-2023-297-P-001.json,2023,10/24/2023,10/20/2023,2023,293,2023,297,0,CHL,,NA,NA,,Unknown,,76,,754.077.001,832,NA,84,1
3DD.003E46110D,Recapture,CSS-2023-297-112.xml,2023,10/24/2023,10/20/2023,2023,293,2023,297,2,CHIWAT,,Screw Trap,SCREWT,1,Chinook,76,76,4.8,754.077.002,833,P,NA,1
3DD.003E46110E,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,89,89,,754.077,831,,NA,1
3DD.003E46110F,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,69,69,,754.077,831,,NA,1
3DD.003E461110,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,78,78,,754.077,831,,NA,1
3DD.003E461110,Recapture,CSS-2023-309-112.xml,2023,11/5/2023,10/20/2023,2023,293,2023,309,16,CHIWAT,,Screw Trap,SCREWT,1,Chinook,80,78,,754.077.002,833,P,NA,1
3DD.003E461111,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,81,81,,754.077,831,,NA,1
3DD.003E461111,Observation,CHU-2023-294-P-001.json,2023,10/21/2023,10/20/2023,2023,293,2023,294,-7,CHU,,NA,NA,,Unknown,,81,,754.077.012,843,NA,91,1
3DD.003E461111,Observation,CHL-2023-301-P-007.json,2023,10/28/2023,10/20/2023,2023,293,2023,301,8,CHL,,NA,NA,,Unknown,,81,,754.077.001,832,NA,85,1
3DD.003E461112,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E461112,Observation,CHU-2023-294-P-001.json,2023,10/21/2023,10/20/2023,2023,293,2023,294,-1,CHU,,NA,NA,,Unknown,,80,,754.077.012,843,NA,91,1
3DD.003E461112,Observation,CHL-2023-295-P-006.json,2023,10/22/2023,10/20/2023,2023,293,2023,295,2,CHL,,NA,NA,,Unknown,,80,,754.077.001,832,NA,84,1
3DD.003E461112,Recapture,CSS-2023-296-112.xml,2023,10/23/2023,10/20/2023,2023,293,2023,296,2,CHIWAT,,Screw Trap,SCREWT,1,Chinook,79,80,5.2,754.077.002,833,P,NA,1
3DD.003E461113,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,77,77,,754.077,831,,NA,1
3DD.003E461113,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHL,,NA,NA,,Unknown,,77,,754.077.001,832,NA,83,1
3DD.003E461113,Observation,CHU-2023-306-P-004.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,0,CHU,,NA,NA,,Unknown,,77,,754.077.012,843,NA,93,1
3DD.003E461114,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,72,72,,754.077,831,,NA,1
3DD.003E461115,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,84,84,,754.077,831,,NA,1
3DD.003E461116,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,70,70,,754.077,831,,NA,1
3DD.003E461116,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHL,,NA,NA,,Unknown,,70,,754.077.001,832,NA,83,1
3DD.003E461117,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,74,74,,754.077,831,,NA,1
3DD.003E461117,Observation,CHL-2023-300-P-005.json,2023,10/27/2023,10/20/2023,2023,293,2023,300,7,CHL,,NA,NA,,Unknown,,74,,754.077.001,832,NA,82,1
3DD.003E461118,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,,754.077,831,,NA,1
3DD.003E461118,Observation,CHL-2023-309-P-005.json,2023,11/5/2023,10/20/2023,2023,293,2023,309,16,CHL,,NA,NA,,Unknown,,75,,754.077.001,832,NA,82,1
3DD.003E461118,Observation,CHL-2023-309-P-005.json,2023,11/5/2023,10/20/2023,2023,293,2023,309,0,CHL,,NA,NA,,Unknown,,75,,754.077.001,832,NA,85,1
3DD.003E461118,Observation,LWB-2024-109-P-001.json,2024,4/19/2024,10/20/2023,2024,293,2024,110,,LWB,,NA,NA,,Unknown,,,,,,NA,5,1
3DD.003E461119,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,77,77,,754.077,831,,NA,1
3DD.003E461119,Observation,CHU-2023-295-P-005.json,2023,10/23/2023,10/20/2023,2023,293,2023,296,3,CHU,,NA,NA,,Unknown,,77,,754.077.012,843,NA,94,1
3DD.003E461119,Recapture,CSS-2023-308-112.xml,2023,11/4/2023,10/20/2023,2023,293,2023,308,12,CHIWAT,,Screw Trap,SCREWT,1,Chinook,79,77,,754.077.002,833,P,NA,1
3DD.003E46111A,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,72,72,,754.077,831,,NA,1
3DD.003E46111B,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,90,90,,754.077,831,,NA,1
3DD.003E46111B,Observation,CHL-2023-306-P-006.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHL,,NA,NA,,Unknown,,90,,754.077.001,832,NA,84,1
3DD.003E46111C,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,,754.077,831,,NA,1
3DD.003E46111C,Observation,CHU-2023-309-P-003.json,2023,11/5/2023,10/20/2023,2023,293,2023,309,16,CHU,,NA,NA,,Unknown,,75,,754.077.012,843,NA,95,1
3DD.003E46111D,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,84,84,,754.077,831,,NA,1
3DD.003E46111D,Observation,CHU-2023-306-P-001.json,2023,11/2/2023,10/20/2023,2023,293,2023,306,13,CHU,,NA,NA,,Unknown,,84,,754.077.012,843,NA,91,1
3DD.003E46111E,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,,754.077,831,,NA,1
3DD.003E46111E,Observation,CHU-2024-089-P-004.json,2024,3/29/2024,10/20/2023,2024,293,2024,89,,CHU,,NA,NA,,Unknown,,,,,,NA,91,1
3DD.003E46111E,Recapture,CSS-2024-090-112.xml,2024,3/30/2024,10/20/2023,2024,293,2024,90,,CHIWAT,,Screw Trap,SCREWT,1,Chinook,85,6.6,,754.077.002,833,T,NA,1
3DD.003E46111F,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,72,72,,754.077,831,,NA,1
3DD.003E461120,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,77,77,,754.077,831,,NA,1
3DD.003E461121,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,71,71,,754.077,831,,NA,1
3DD.003E461121,Observation,CHU-2023-294-P-001.json,2023,10/21/2023,10/20/2023,2023,293,2023,294,-2,CHU,,NA,NA,,Unknown,,71,,754.077.012,843,NA,94,1
3DD.003E461121,Observation,CHL-2023-295-P-006.json,2023,10/23/2023,10/20/2023,2023,293,2023,296,3,CHL,,NA,NA,,Unknown,,71,,754.077.001,832,NA,82,1
3DD.003E461121,Observation,CHL-2023-295-P-006.json,2023,10/23/2023,10/20/2023,2023,293,2023,296,0,CHL,,NA,NA,,Unknown,,71,,754.077.001,832,NA,84,1
3DD.003E461122,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,75,75,,754.077,831,,NA,1
3DD.003E461123,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,74,74,,754.077,831,,NA,1
3DD.003E461124,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,77,77,,754.077,831,,NA,1
3DD.003E461125,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,82,82,,754.077,831,,NA,1
3DD.003E461125,Observation,CHL-2023-296-P-006.json,2023,10/24/2023,10/20/2023,2023,293,2023,297,4,CHL,,NA,NA,,Unknown,,82,,754.077.001,832,NA,82,1
3DD.003E461125,Observation,CHL-2023-296-P-006.json,2023,10/24/2023,10/20/2023,2023,293,2023,297,0,CHL,,NA,NA,,Unknown,,82,,754.077.001,832,NA,84,1
3DD.003E461126,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,80,80,,754.077,831,,NA,1
3DD.003E461127,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,72,72,,754.077,831,,NA,1
3DD.003E461127,Observation,CHU-2023-309-P-001.json,2023,11/5/2023,10/20/2023,2023,293,2023,309,-3,CHU,,NA,NA,,Unknown,,72,,754.077.012,843,NA,95,1
3DD.003E461127,Observation,CHL-2023-312-P-002.json,2023,11/8/2023,10/20/2023,2023,293,2023,312,19,CHL,,NA,NA,,Unknown,,72,,754.077.001,832,NA,81,1
3DD.003E461128,Mark,NBD-2023-274-001.xml,2023,10/20/2023,10/20/2023,2023,293,2023,293,0,CHIWAR,,Electro-Shock,SHOCK,1,Chinook,86,86,,754.077,831,,NA,1
